node_id,consumption,con_rx,con_tx,con_standby,con_sleep,sink_rx_success,sink_tx_success,sink_delay_avg,rx_all_p,rx_fail_col,rx_fail_dup,rx_fail_buf,rx_buf_max,gen_p,tx_all_p,tx_success_p,tx_fail_per,tx_fail_col,tx_fail_dup,tx_fail_buf,links
Network,1932.4067041067997,33.580396250132154,3.494018851846871,0.1056448364400062,0.015322377425681459,50,50,116878333.85748692,123340,16108,30695,3989,21,51,2530,2529,77420,16108,30695,3989,
35,38248.15488504047,34832.711109518554,3288.488331149996,111.8615869800052,15.093857385561572,1,1,115526578.3592372,2482,454,459,283,21,1,48; 988,17,1412,299,792,21,|{'0': 28, '1': 21, '2': 8, '3': 10, '4': 9, '5': 18, '6': 22, '7': 26, '8': 17, '9': 31, '10': 41, '11': 18, '12': 47, '13': 19, '14': 32, '15': 42, '16': 9, '17': 20, '18': 31, '19': 13, '20': 48, '21': 33, '22': 21, '23': 8, '24': 10, '25': 12, '26': 27, '27': 22, '28': 13, '29': 17, '30': 16, '31': 26, '32': 12, '33': 20, '34': 24, '36': 7, '37': 4, '38': 23, '39': 6, '40': 20, '41': 31, '42': 18, '43': 9, '44': 8, '45': 24, '46': 4, '47': 28, '48': 19, '49': 8, '50': 8}|
36,38815.948061211435,35204.89165716462,3494.018851846871,101.73986856000755,15.297683632366605,1,1,13539903.838784695,2377,122,628,12,21,1,51; 794,60,1654,332,464,104,|{'0': 18, '1': 21, '2': 31, '3': 49, '4': 40, '5': 18, '6': 13, '7': 15, '8': 19, '9': 10, '10': 10, '11': 9, '12': 11, '13': 4, '14': 10, '15': 9, '16': 33, '17': 21, '18': 7, '19': 10, '20': 11, '21': 17, '22': 23, '23': 22, '24': 20, '25': 43, '26': 10, '27': 8, '28': 23, '29': 9, '31': 6, '33': 10, '34': 5, '35': 9, '37': 36, '38': 6, '39': 18, '40': 6, '41': 21, '42': 10, '43': 10, '44': 20, '45': 11, '46': 37, '47': 5, '48': 9, '49': 21, '50': 10}|
37,35526.33752694303,31931.40865157981,3494.018851846871,85.34613384000872,15.563889674287221,1,1,26729390.300756454,2071,40,468,0,8,1,51; 508,80,1634,292,183,61,|{'0': 6, '1': 13, '2': 16, '3': 31, '4': 35, '5': 7, '6': 16, '7': 4, '8': 12, '9': 5, '10': 4, '11': 11, '12': 4, '14': 5, '15': 8, '16': 19, '17': 14, '18': 4, '19': 9, '20': 2, '21': 6, '22': 11, '23': 19, '24': 15, '25': 29, '28': 16, '29': 4, '33': 12, '34': 4, '35': 6, '36': 33, '39': 15, '40': 6, '41': 8, '42': 12, '43': 6, '44': 20, '45': 7, '46': 24, '48': 11, '49': 12, '50': 7}|
38,38121.49027520347,34508.45180570384,3494.018851846871,104.31631980000608,14.70329784537338,1,1,4299237.028094292,2377,257,622,5,21,1,51; 837,66,1611,457,425,86,|{'0': 15, '1': 13, '2': 14, '3': 8, '4': 4, '5': 10, '6': 12, '7': 17, '8': 12, '9': 18, '10': 22, '11': 12, '12': 43, '13': 24, '14': 24, '15': 28, '16': 7, '17': 10, '18': 30, '19': 10, '20': 35, '21': 26, '22': 9, '23': 10, '24': 10, '25': 8, '26': 42, '27': 24, '28': 8, '29': 20, '30': 28, '31': 49, '32': 22, '33': 11, '34': 15, '35': 31, '36': 5, '39': 7, '40': 19, '41': 15, '42': 16, '43': 16, '45': 20, '46': 5, '47': 30, '48': 13, '49': 6, '50': 4}|
39,37858.50271689442,34240.34431422013,3494.018851846871,108.78068124000686,15.358869580312543,1,1,114478038.91825294,2479,210,651,39,21,1,51; 875,56,1675,278,564,97,|{'0': 28, '1': 24, '2': 29, '3': 22, '4': 10, '5': 33, '6': 21, '7': 17, '8': 28, '9': 18, '10': 6, '11': 32, '12': 7, '13': 12, '14': 10, '15': 6, '16': 10, '17': 19, '18': 19, '19': 27, '20': 12, '21': 16, '22': 41, '23': 11, '24': 51, '25': 13, '26': 6, '27': 6, '28': 50, '29': 13, '30': 3, '31': 13, '32': 3, '33': 26, '34': 5, '35': 13, '36': 17, '37': 16, '38': 5, '40': 17, '41': 19, '42': 12, '43': 20, '44': 36, '45': 7, '46': 8, '47': 11, '48': 5, '49': 7, '50': 35}|
40,36945.5339999022,33322.20110477411,3494.018851846871,114.25902444000558,15.055018834526424,1,1,64849140.958322525,2479,400,608,167,21,1,51; 1078,29,1472,318,858,38,|{'0': 38, '1': 14, '2': 13, '3': 12, '4': 10, '5': 30, '6': 30, '7': 51, '8': 29, '9': 23, '10': 20, '11': 34, '12': 12, '13': 34, '14': 39, '15': 18, '16': 12, '17': 23, '18': 33, '19': 37, '20': 23, '21': 27, '22': 21, '23': 13, '24': 17, '25': 9, '26': 23, '27': 12, '28': 23, '29': 42, '30': 18, '31': 14, '32': 14, '33': 36, '34': 11, '35': 25, '36': 9, '37': 5, '38': 17, '39': 15, '41': 26, '42': 37, '43': 36, '44': 5, '45': 9, '46': 10, '47': 27, '48': 11, '49': 10, '50': 21}|
41,37259.799583513,33642.67008394123,3494.018851846871,108.76921704000632,14.341430678394849,1,1,1571765.7590885162,2479,471,771,75,21,1,51; 1157,71,1393,363,773,118,|{'0': 42, '1': 35, '2': 25, '3': 16, '4': 9, '5': 28, '6': 45, '7': 24, '8': 39, '9': 51, '10': 25, '11': 33, '12': 24, '13': 22, '14': 28, '15': 19, '16': 16, '17': 45, '18': 24, '19': 20, '20': 26, '21': 46, '22': 29, '23': 21, '24': 15, '25': 19, '26': 14, '27': 13, '28': 17, '29': 22, '30': 8, '31': 17, '32': 9, '33': 39, '34': 16, '35': 25, '36': 18, '37': 8, '38': 13, '39': 13, '40': 26, '42': 45, '43': 22, '44': 11, '45': 21, '46': 8, '47': 24, '48': 16, '49': 16, '50': 10}|
42,35476.880973683095,32276.47578773626,3082.9578104531215,103.34758302000367,14.099792472274654,1,1,12474934.55931139,2485,873,414,222,21,1,45; 1069,34,1181,250,861,30,|{'0': 45, '1': 34, '2': 28, '3': 13, '4': 10, '5': 36, '6': 39, '7': 24, '8': 41, '9': 40, '10': 17, '11': 28, '12': 14, '13': 13, '14': 31, '15': 18, '16': 11, '17': 37, '18': 26, '19': 21, '20': 14, '21': 37, '22': 28, '23': 8, '24': 21, '25': 7, '26': 17, '27': 13, '28': 23, '29': 22, '30': 13, '31': 15, '32': 7, '33': 45, '34': 11, '35': 21, '36': 13, '37': 12, '38': 16, '39': 17, '40': 33, '41': 42, '43': 22, '44': 13, '45': 12, '46': 6, '47': 18, '48': 9, '49': 14, '50': 14}|
43,40935.38781073575,37317.38092619231,3494.018851846871,108.75966552000575,15.228367167932216,1,1,338518677.5018735,2479,116,563,64,21,1,51; 794,39,1756,224,555,79,|{'0': 17, '1': 17, '2': 13, '3': 11, '4': 9, '5': 27, '6': 20, '7': 31, '8': 11, '9': 17, '10': 15, '11': 27, '12': 6, '13': 24, '14': 23, '15': 10, '16': 9, '17': 15, '18': 18, '19': 35, '20': 7, '21': 16, '22': 25, '23': 4, '24': 22, '25': 9, '26': 18, '27': 5, '28': 19, '29': 30, '30': 17, '31': 21, '32': 16, '33': 19, '34': 9, '35': 15, '36': 8, '37': 11, '38': 11, '39': 15, '40': 34, '41': 19, '42': 20, '44': 14, '45': 5, '46': 1, '47': 21, '48': 4, '49': 5, '50': 19}|
44,37723.763721854484,34122.80320777261,3494.018851846871,91.67419998000966,15.267462248203016,1,1,50013346.1617012,2224,64,510,0,18,1,51; 582,78,1713,277,236,103,|{'0': 12, '1': 17, '2': 19, '3': 17, '4': 11, '5': 22, '6': 10, '7': 14, '8': 20, '9': 16, '10': 6, '11': 13, '12': 3, '13': 9, '14': 7, '15': 6, '16': 8, '17': 11, '18': 5, '19': 16, '20': 5, '21': 10, '22': 19, '23': 7, '24': 32, '25': 16, '26': 5, '28': 31, '29': 6, '31': 4, '33': 12, '35': 7, '36': 26, '37': 14, '39': 32, '40': 14, '41': 7, '42': 15, '43': 10, '45': 7, '46': 15, '47': 4, '48': 6, '49': 14, '50': 22}|
45,39771.7190882854,36493.29133334865,3151.4679840187464,111.93774768000361,15.022023231691085,1,1,351630690.52484083,2484,227,363,224,21,1,46; 671,11,1629,149,577,8,|{'0': 14, '1': 10, '2': 7, '3': 8, '4': 10, '5': 11, '6': 16, '7': 15, '8': 6, '9': 16, '10': 37, '11': 15, '12': 22, '13': 10, '14': 9, '15': 30, '16': 6, '17': 12, '18': 15, '19': 4, '20': 24, '21': 20, '22': 10, '23': 14, '24': 6, '25': 11, '26': 9, '27': 39, '28': 6, '29': 5, '30': 7, '31': 14, '32': 5, '33': 16, '34': 40, '35': 13, '36': 7, '37': 7, '38': 18, '39': 3, '40': 12, '41': 14, '42': 13, '43': 7, '44': 5, '46': 5, '47': 16, '48': 34, '49': 13, '50': 5}|
46,37887.519912069365,34284.470094426506,3494.018851846871,93.73063986000884,15.300325928922842,1,1,56403929.65626049,2377,165,537,0,17,1,51; 712,80,1736,361,338,115,|{'0': 18, '1': 19, '2': 24, '3': 28, '4': 46, '5': 10, '6': 11, '7': 10, '8': 15, '9': 11, '10': 8, '11': 11, '12': 7, '13': 9, '14': 6, '15': 11, '16': 50, '17': 12, '18': 7, '19': 7, '20': 9, '21': 14, '22': 9, '23': 43, '24': 12, '25': 44, '26': 9, '27': 4, '28': 11, '29': 4, '31': 6, '33': 9, '34': 11, '35': 8, '36': 31, '37': 29, '38': 3, '39': 8, '40': 12, '41': 11, '42': 15, '43': 1, '44': 12, '45': 14, '47': 2, '48': 12, '49': 42, '50': 7}|
47,38525.16501131083,34908.8250104162,3494.018851846871,106.94381940000866,15.377329640804607,1,1,47792661.484445095,2428,239,773,27,21,1,51; 1018,131,1481,453,545,117,|{'0': 24, '1': 14, '2': 11, '3': 5, '4': 6, '5': 19, '6': 20, '7': 32, '8': 22, '9': 26, '10': 26, '11': 17, '12': 37, '13': 44, '14': 47, '15': 25, '16': 6, '17': 15, '18': 51, '19': 15, '20': 37, '21': 30, '22': 15, '23': 8, '24': 11, '25': 8, '26': 43, '27': 5, '28': 16, '29': 34, '30': 23, '31': 42, '32': 17, '33': 22, '34': 15, '35': 34, '36': 8, '38': 38, '39': 15, '40': 21, '41': 22, '42': 22, '43': 18, '44': 9, '45': 10, '46': 8, '48': 8, '49': 7, '50': 10}|
48,39960.52531830022,36339.34112313591,3494.018851846871,111.87931194000456,15.286031369501377,1,1,102069317.88659525,2479,173,427,144,21,1,51; 752,33,1798,200,590,26,|{'0': 10, '1': 16, '2': 18, '3': 16, '4': 9, '5': 11, '6': 15, '7': 12, '8': 12, '9': 14, '10': 26, '11': 13, '12': 19, '13': 10, '14': 7, '15': 24, '16': 25, '17': 22, '18': 13, '19': 12, '20': 22, '21': 25, '22': 12, '23': 18, '24': 9, '25': 12, '26': 11, '27': 34, '28': 12, '29': 8, '30': 6, '31': 13, '32': 6, '33': 14, '34': 43, '35': 24, '36': 7, '37': 7, '38': 9, '39': 12, '40': 9, '41': 18, '42': 18, '43': 10, '44': 10, '45': 34, '46': 9, '47': 14, '49': 19, '50': 3}|
49,38243.59609733986,34628.48071270006,3494.018851846871,106.50885102000429,14.587681765712478,1,1,125232288.69197798,2377,154,490,73,21,1,51; 729,47,1719,206,510,55,|{'0': 8, '1': 15, '2': 17, '3': 25, '4': 31, '5': 10, '6': 15, '7': 15, '8': 12, '9': 11, '10': 10, '11': 14, '12': 11, '13': 7, '14': 9, '15': 9, '16': 47, '17': 18, '18': 9, '19': 15, '20': 9, '21': 15, '22': 8, '23': 48, '24': 11, '25': 32, '26': 4, '27': 10, '28': 11, '29': 8, '31': 6, '33': 16, '34': 14, '35': 7, '36': 30, '37': 20, '38': 10, '39': 9, '40': 9, '41': 14, '42': 14, '43': 5, '44': 14, '45': 13, '46': 42, '47': 12, '48': 21, '50': 9}|
50,37195.382315851646,33580.39625013215,3494.018851846871,105.6448364400062,15.32237742568146,1,1,63783034.07626486,2377,80,540,17,21,1,51; 675,46,1773,381,342,56,|{'0': 14, '1': 15, '2': 20, '3': 13, '4': 10, '5': 25, '6': 15, '7': 19, '8': 18, '9': 15, '10': 7, '11': 30, '12': 7, '13': 13, '14': 12, '15': 9, '16': 7, '17': 12, '18': 5, '19': 31, '20': 6, '21': 8, '22': 22, '23': 6, '24': 33, '25': 15, '26': 8, '28': 34, '29': 17, '30': 1, '31': 6, '32': 8, '33': 14, '35': 6, '36': 10, '37': 9, '38': 4, '39': 33, '40': 24, '41': 12, '42': 22, '43': 19, '44': 29, '45': 3, '46': 7, '47': 7, '48': 10, '49': 5}|
